AR,Denver,"
Providence Orthodox Presbyterian Church  (February 21, 1987– )
Seventh-day Adventist Church, 2675 South Downing
Pastor: Leonard Coppes, 1987–2011
Co–Pastor: Shawn Mathis, 2006
","- name: Providence Orthodox Presbyterian Church
  origination_date: 1987-02-21
  status:
    - active: true
  location:
    address: 2675 South Downing
    city: Denver
    state: CO
  minister:
    - name: Leonard Coppes
      start: 1987-01-01
      end: 2011-01-01
      type: Pastor
    - name: Shawn Mathis
      start: 2006-01-01
      type: Co-Pastor
  raw_data: |
    AR	Denver
    Providence Orthodox Presbyterian Church  (February 21, 1987– )
    Seventh-day Adventist Church, 2675 South Downing
    Pastor: Leonard Coppes, 1987–2011
    Co–Pastor: Shawn Mathis, 2006"
AR,Denver,"
Trinity Orthodox Presbyterian Chapel (December 16, 1990–August 8, 1992)
Trinity Orthodox Presbyterian Church (August 8, 1992–September 30, 1997)
Org. Pastor: Jack Unangst, 1990–92
Pastor: Jack Unangst, 1992–97
","- name: Trinity Orthodox Presbyterian Church
  origination_date: 1992-08-08
  names:
    - name: Trinity Orthodox Presbyterian Chapel
      start: 1990-12-16
      end: 1992-08-08
    - name: Trinity Orthodox Presbyterian Church
      start: 1992-08-08
      end: 1997-09-30
  location:
    city:  Denver
    state:  CO
  minister:
    - name: Jack Unangst
      start: 1990-12-16
      end: 1992-08-08
      type: Organizing Pastor
    - name: Jack Unangst
      start: 1992-08-08
      end: 1997-09-30
      type: Pastor
  raw_data: |
    AR
    Denver
    Trinity Orthodox Presbyterian Chapel (December 16, 1990–August 8, 1992)
    Trinity Orthodox Presbyterian Church (August 8, 1992–September 30, 1997)
    Org. Pastor: Jack Unangst, 1990–92
    Pastor: Jack Unangst, 1992–97"
AR,Elizabeth,"

Reformation Church Chapel  (February 5, 2001–April 12, 2002)
Reformation Church, OPC (April 12, 2002– )
(formerly in Parker, 2001–2, and in Castle Rock, 2002–14)
489 Rocky Cliff Circle
Pastor: Kevin Swanson, 2002–
","- name: Reformation Church
  origination_date: 2002-04-12
  names:
    - name: Reformation Church Chapel
      start: 2001-02-05
      end: 2002-04-12
    - name: Reformation Church, OPC
      start: 2002-04-12
      end:
  status:
    - active: true
  location:
    address: 489 Rocky Cliff Circle
    city: Elizabeth
    state: CO
  minister:
    - name: Kevin Swanson
      start: 2002-04-12
      end:
      type: Pastor
  raw_data: |
    AR    Elizabeth

    Reformation Church Chapel  (February 5, 2001–April 12, 2002)
    Reformation Church, OPC (April 12, 2002– )
    (formerly in Parker, 2001–2, and in Castle Rock, 2002–14)
    489 Rocky Cliff Circle
    Pastor: Kevin Swanson, 2002–"
AR,Fort Collins,"

Emmaus Orthodox Presbyterian Chapel  (July 23, 1993–March 16, 2001)
Emmaus Orthodox Presbyterian Church  (March 16, 2001– )
College America, 4601 S. Mason Street
Org. Pastor: Archibald A. Allison, 1993–2001
Pastor: Archibald A. Allison, 2001–
","- name: Emmaus Orthodox Presbyterian Church
  origination_date: 2001-03-16
  names:
    - name: Emmaus Orthodox Presbyterian Chapel
      start: 1993-07-23
      end: 2001-03-16
    - name: Emmaus Orthodox Presbyterian Church
      start: 2001-03-16
      end: null
  status:
    - active: true
  location:
    address: 4601 S. Mason Street
    city: Fort Collins
    state: CO
  minister:
    - name: Archibald A. Allison
      start: 1993-07-23
      end: 2001-03-16
      type: Organizing Pastor
    - name: Archibald A. Allison
      start: 2001-03-16
      end: null
      type: Pastor
  raw_data: |
    AR
    Fort Collins
    Emmaus Orthodox Presbyterian Chapel  (July 23, 1993–March 16, 2001)
    Emmaus Orthodox Presbyterian Church  (March 16, 2001– )
    College America, 4601 S. Mason Street
    Org. Pastor: Archibald A. Allison, 1993–2001
    Pastor: Archibald A. Allison, 2001–"
AR,Grand Junction,"

Bethel Orthodox Presbyterian Church  (April 5, 1961– September 23, 1987)
Pastors: Jonathan Male, 1961
John Verhage, 1962–68
Paul Doepke, 1969–70
Donald Duff, 1972–78
William Bomer, 1979–83
C. Don Darling (Supply from the PCA), 1983–87
","- name: Bethel Orthodox Presbyterian Church
  origination_date: 1961-04-05
  status:
    - active: false
    - end_date: 1987-09-23
  location:
    city: Grand Junction
    state: CO
  minister:
    - name: Jonathan Male
      start: 1961-01-01
      end: 1961-12-31
      type: Pastor
    - name: John Verhage
      start: 1962-01-01
      end: 1968-12-31
      type: Pastor
    - name: Paul Doepke
      start: 1969-01-01
      end: 1970-12-31
      type: Pastor
    - name: Donald Duff
      start: 1972-01-01
      end: 1978-12-31
      type: Pastor
    - name: William Bomer
      start: 1979-01-01
      end: 1983-12-31
      type: Pastor
    - name: C. Don Darling
      start: 1983-01-01
      end: 1987-09-23
      type: Supply Pastor
  raw_data: |
    AR    Grand Junction

    Bethel Orthodox Presbyterian Church  (April 5, 1961– September 23, 1987)
    Pastors: Jonathan Male, 1961
    John Verhage, 1962–68
    Paul Doepke, 1969–70
    Donald Duff, 1972–78
    William Bomer, 1979–83
    C. Don Darling (Supply from the PCA), 1983–87"
AR,Oak Creek,"

Oak Creek Orthodox Presbyterian Mission  (1941–1952)
","- name: Oak Creek Orthodox Presbyterian Mission
  origination_date: 1941-01-01
  end_date: 1952-01-01
  status:
    - active: false
  location:
    city: Oak Creek
    state: CO
  raw_data: |
    AR	Oak Creek

    Oak Creek Orthodox Presbyterian Mission  (1941–1952)"
AR,Thornton,"

Immanuel Orthodox Presbyterian Church  (April 5, 1961–October 2, 2002)
Pastors: Laurence Vail, 1961–63
Donald Taws, 1963–67
Abe Ediger, 1967–72
Elmer Dortzbach (Supply), 1973–76
Richard Wynja, 1977–2002
Assoc. Pastors: Jonathan Male, 1992–1996
Matthew Kingsbury, 1999–2001
","- name: Immanuel Orthodox Presbyterian Church
  origination_date: 1961-04-05
  names:
    - name: Immanuel Orthodox Presbyterian Church
      start: 1961-04-05
      end: 2002-10-02
  status:
    - active: false
    - reason: null
    - withdrawal_to: null
    - end_date: 2002-10-02
  location:
    address: null
    city: Thornton
    state: CO
  minister:
    - name: Laurence Vail
      start: 1961-01-01
      end: 1963-01-01
      type: Pastor
    - name: Donald Taws
      start: 1963-01-01
      end: 1967-01-01
      type: Pastor
    - name: Abe Ediger
      start: 1967-01-01
      end: 1972-01-01
      type: Pastor
    - name: Elmer Dortzbach
      start: 1973-01-01
      end: 1976-01-01
      type: Supply Pastor
    - name: Richard Wynja
      start: 1977-01-01
      end: 2002-10-02
      type: Pastor
    - name: Jonathan Male
      start: 1992-01-01
      end: 1996-01-01
      type: Associate Pastor
    - name: Matthew Kingsbury
      start: 1999-01-01
      end: 2001-01-01
      type: Associate Pastor
  raw_data: |
    AR    Thornton

    Immanuel Orthodox Presbyterian Church  (April 5, 1961–October 2, 2002)
    Pastors: Laurence Vail, 1961–63
    Donald Taws, 1963–67
    Abe Ediger, 1967–72
    Elmer Dortzbach (Supply), 1973–76
    Richard Wynja, 1977–2002
    Assoc. Pastors: Jonathan Male, 1992–1996
    Matthew Kingsbury, 1999–2001"
CT,Hamden,"


Westminster Orthodox Presbyterian Church  (August 17, 1936– )
565 Shepard Avenue
Pastors: L. Craig Long, 1936–38
Marvin Derby, 1938–42
Edmund Clowney, 1942–46
Ralph Clough, 1947–49
Philip Chase, 1954–55
Robert Anderson, 1956–60
William Moreau (Supply), 1961–62
William Moreau, 1962–75
Ronald Jenkins, 1976–78
Richard Gerber, 1979–99
Calvin Keller, 2000–2006
Jonathan Holst, 2007–
Teacher: James Campbell, 1987–
","- name: Westminster Orthodox Presbyterian Church
  origination_date: 1936-08-17
  names:
    - name: Westminster Orthodox Presbyterian Church
      start: 1936-08-17
  status:
    - active: true
  location:
    address: 565 Shepard Avenue
    city: Hamden
    state: CT
  minister:
    - name: L. Craig Long
      start: 1936-01-01
      end: 1938-01-01
      type: Pastor
    - name: Marvin Derby
      start: 1938-01-01
      end: 1942-01-01
      type: Pastor
    - name: Edmund Clowney
      start: 1942-01-01
      end: 1946-01-01
      type: Pastor
    - name: Ralph Clough
      start: 1947-01-01
      end: 1949-01-01
      type: Pastor
    - name: Philip Chase
      start: 1954-01-01
      end: 1955-01-01
      type: Pastor
    - name: Robert Anderson
      start: 1956-01-01
      end: 1960-01-01
      type: Pastor
    - name: William Moreau
      start: 1961-01-01
      end: 1975-01-01
      type: supply_pastor
    - name: Ronald Jenkins
      start: 1976-01-01
      end: 1978-01-01
      type: Pastor
    - name: Richard Gerber
      start: 1979-01-01
      end: 1999-01-01
      type: Pastor
    - name: Calvin Keller
      start: 2000-01-01
      end: 2006-01-01
      type: Pastor
    - name: Jonathan Holst
      start: 2007-01-01
      type: Pastor
    - name: James Campbell
      start: 1987-01-01
      type: teacher
  raw_data: |
    CONNECTICUT
    Hamden
    Westminster Orthodox Presbyterian Church  (August 17, 1936– )
    565 Shepard Avenue
    Pastors: L. Craig Long, 1936–38
    Marvin Derby, 1938–42
    Edmund Clowney, 1942–46
    Ralph Clough, 1947–49
    Philip Chase, 1954–55
    Robert Anderson, 1956–60
    William Moreau (Supply), 1961–62
    William Moreau, 1962–75
    Ronald Jenkins, 1976–78
    Richard Gerber, 1979–99
    Calvin Keller, 2000–2006
    Jonathan Holst, 2007–
    Teacher: James Campbell, 1987–"
CT,New Haven,"

Trinity Orthodox Presbyterian Church  (April 1, 1938–March 25, 1941)
","- name: Trinity Orthodox Presbyterian Church
  origination_date: 1938-04-01
  names:
    - name: Trinity Orthodox Presbyterian Church
      start: 1938-04-01
      end: 1941-03-25
  status:
    - active: false
  location:
    address:
    city: New Haven
    state: CT
  raw_data: |
    CT New Haven

    Trinity Orthodox Presbyterian Church  (April 1, 1938–March 25, 1941)"
CT,Newtown,"

Community Orthodox Presbyterian Church  (April 23, 1982–April 19, 2014)
Pastors: James Campbell, 1982–85
William Kessler, 1986–96, 1997–2000
Richard Mozer, 2001–2
Robert Tarullo, 2004–12
","- name: Community Orthodox Presbyterian Church
  origination_date: 1982-04-23
  names:
    - name: Community Orthodox Presbyterian Church
      start: 1982-04-23
      end: 2014-04-19
  status:
    - active: false
    - reason:
    - withdrawal_to:
    - end_date: 2014-04-19
  location:
    address:
    city: Newtown
    state: CT
  minister:
    - name: James Campbell
      start: 1982-01-01
      end: 1985-01-01
      type: Pastor
    - name: William Kessler
      start: 1986-01-01
      end: 1996-01-01
      type: Pastor
    - name: William Kessler
      start: 1997-01-01
      end: 2000-01-01
      type: Pastor
    - name: Richard Mozer
      start: 2001-01-01
      end: 2002-01-01
      type: Pastor
    - name: Robert Tarullo
      start: 2004-01-01
      end: 2012-01-01
      type: Pastor
  raw_data: |
    CT Newtown

    Community Orthodox Presbyterian Church  (April 23, 1982–April 19, 2014)
    Pastors: James Campbell, 1982–85
    William Kessler, 1986–96, 1997–2000
    Richard Mozer, 2001–2
    Robert Tarullo, 2004–12"
CT,Torrington,"

Orthodox Presbyterian Chapel  (April 17, 1999–September 16, 2000)
Pastor: Richard Mozer, 2000
","- name: Orthodox Presbyterian Chapel
  origination_date: 1999-04-17
  names:
    - name: Orthodox Presbyterian Chapel
      start: 1999-04-17
      end: 2000-09-16
  status:
    - active: false
    - reason:
    - withdrawal_to:
    - end_date: 2000-09-16
  location:
    address:
    city: Torrington
    state: CT
  minister:
    - name: Richard Mozer
      start: 2000-01-01
      end:
      type: Pastor
  raw_data: |
    CT Torrington

    Orthodox Presbyterian Chapel  (April 17, 1999–September 16, 2000)
    Pastor: Richard Mozer, 2000"
DE,Glasgow,"


Pencader Presbyterian Church  (June 21, 1936–1942)
Pastor: Henry Welbon, 1936–37
","- name: Pencader Presbyterian Church
  origination_date: 1936-06-21
  location:
    address:
    city: Glasgow
    state: DE
  minister:
    - name: Henry Welbon
      start: 1936-06-21
      end: 1937-01-01
      type: Pastor
  raw_data: |
    DE
    Glasgow
    Pencader Presbyterian Church  (June 21, 1936–1942)
    Pastor: Henry Welbon, 1936–37"
DE,Middletown,"

Grace Orthodox Presbyterian Church  (February 2, 1938– )
13 Pennington Street
Pastors: Robert Graham, 1938–43
LeRoy Oliver, 1943–47
William Goodrow, 1949–51
F. Clarke Evans, 1954–74
Neil Lodge, 1975–81
Robert Harting, 1982–
","- name: Grace Orthodox Presbyterian Church
  origination_date: 1938-02-02
  names:
    - name: Grace Orthodox Presbyterian Church
      start: 1938-02-02
    - name: Grace Orthodox Presbyterian Church
      start: 1938-02-02
  status:
    - active: true
  location:
    address: 13 Pennington Street
    city: Middletown
    state: DE
  minister:
    - name: Robert Graham
      start: 1938-02-02
      end: 1943-01-01
      type: Pastor
    - name: LeRoy Oliver
      start: 1943-01-01
      end: 1947-01-01
      type: Pastor
    - name: William Goodrow
      start: 1949-01-01
      end: 1951-01-01
      type: Pastor
    - name: F. Clarke Evans
      start: 1954-01-01
      end: 1974-01-01
      type: Pastor
    - name: Neil Lodge
      start: 1975-01-01
      end: 1981-01-01
      type: Pastor
    - name: Robert Harting
      start: 1982-01-01
      type: Pastor
  raw_data: |
    DE    Middletown

    Grace Orthodox Presbyterian Church  (February 2, 1938– )
    13 Pennington Street
    Pastors: Robert Graham, 1938–43
    LeRoy Oliver, 1943–47
    William Goodrow, 1949–51
    F. Clarke Evans, 1954–74
    Neil Lodge, 1975–81
    Robert Harting, 1982–"
DE,Newark,"

Head of Christiana Presbyterian Church of America  (July 29, 1936–October 1936)
Pastor: Henry Welbon, 1936
","- name: Head of Christiana Presbyterian Church of America
  origination_date: 1936-07-29
  location:
    address: null
    city: Newark
    state: DE
  minister:
    - name: Henry Welbon
      start: 1936-01-01
      end: 1936-12-31
      type: Pastor
  raw_data: |
    DE Newark
    Head of Christiana Presbyterian Church of America (July 29, 1936–October 1936)
    Pastor: Henry Welbon, 1936"
DE,Seaford,"

Covenant Orthodox Presbyterian Church  (May 14, 1979–January 30, 1983)
Pastor: Douglas Watson, 1979–83
","- name: Covenant Orthodox Presbyterian Church
  names:
    - name: Covenant Orthodox Presbyterian Church
      start: 1979-05-14
      end: 1983-01-30
  status:
    - active: false
    - reason: null
    - withdrawal_to: null
    - end_date: 1983-01-30
  location:
    address: null
    city: Seaford
    state: DE
  origination_date: 1979-05-14
  minister:
    - name: Douglas Watson
      start: 1979-01-01
      end: 1983-01-01
      type: Pastor
  raw_data: |
    DE Seaford
    Covenant Orthodox Presbyterian Church (May 14, 1979–January 30, 1983)
    Pastor: Douglas Watson, 1979–83"
DE,Wilmington,"

Emmanuel Orthodox Presbyterian Church  (June 1936– )
(called Eastlake Presbyterian/Orthodox Presbyterian Church, 1936–1960)
1006 Wilson Road
Pastors: John Clelland, 1936–54
Robert W. Eckardt, 1954–66
Rollin Keller, 1967–74
Arthur Steltzer, 1975–82
Jonathan Peters, 1983–88
Robert Letham, 1989–2006
Michael Matossian, 2009–
Assoc. Pastors: Douglas Watson, 1978–79
R. Heber McIlwaine, 1978–80
S. Edd Cathey, 1995–2006
David W. Landow, 2014–
","- name: Emmanuel Orthodox Presbyterian Church
  origination_date: 1936-06-01
  names:
    - name: Eastlake Presbyterian/Orthodox Presbyterian Church
      start: 1936-06-01
      end: 1960-01-01
    - name: Emmanuel Orthodox Presbyterian Church
      start: 1960-01-01
  status:
    - active: true
  location:
    address: 1006 Wilson Road
    city: Wilmington
    state: DE
  minister:
    - name: John Clelland
      start: 1936-01-01
      end: 1954-01-01
      type: Pastor
    - name: Robert W. Eckardt
      start: 1954-01-01
      end: 1966-01-01
      type: Pastor
    - name: Rollin Keller
      start: 1967-01-01
      end: 1974-01-01
      type: Pastor
    - name: Arthur Steltzer
      start: 1975-01-01
      end: 1982-01-01
      type: Pastor
    - name: Jonathan Peters
      start: 1983-01-01
      end: 1988-01-01
      type: Pastor
    - name: Robert Letham
      start: 1989-01-01
      end: 2006-01-01
      type: Pastor
    - name: Michael Matossian
      start: 2009-01-01
      type: Pastor
    - name: Douglas Watson
      start: 1978-01-01
      end: 1979-01-01
      type: Associate Pastor
    - name: R. Heber McIlwaine
      start: 1978-01-01
      end: 1980-01-01
      type: Associate Pastor
    - name: S. Edd Cathey
      start: 1995-01-01
      end: 2006-01-01
      type: Associate Pastor
    - name: David W. Landow
      start: 2014-01-01
      type: Associate Pastor
  raw_data: |
    DELAWARE Wilmington
    Emmanuel Orthodox Presbyterian Church  (June 1936– )
    (called Eastlake Presbyterian/Orthodox Presbyterian Church, 1936–1960)
    1006 Wilson Road
    Pastors: John Clelland, 1936–54
    Robert W. Eckardt, 1954–66
    Rollin Keller, 1967–74
    Arthur Steltzer, 1975–82
    Jonathan Peters, 1983–88
    Robert Letham, 1989–2006
    Michael Matossian, 2009–
    Assoc. Pastors: Douglas Watson, 1978–79
    R. Heber McIlwaine, 1978–80
    S. Edd Cathey, 1995–2006
    David W. Landow, 2014–"
DE,Wilmington,"
New Covenant Orthodox Presbyterian Fellowship  (June 1, 1986– September 19, 1988)
Pastor: LeRoy Greer, 1986–88
","- name: New Covenant Orthodox Presbyterian Fellowship
  origination_date: 1986-06-01
  names:
    - name: New Covenant Orthodox Presbyterian Fellowship
      start: 1986-06-01
      end: 1988-09-19
  status:
    - active: false
    - end_date: 1988-09-19
  location:
    address:
    city: Wilmington
    state: DE
  minister:
    - name: LeRoy Greer
      start: 1986-01-01
      end: 1988-01-01
      type: Pastor
  raw_data: |
    DE Wilmington
    New Covenant Orthodox Presbyterian Fellowship (June 1, 1986– September 19, 1988)
    Pastor: LeRoy Greer, 1986–88"
DISTRICT OF COLUMBIA (DC),"Washington, DC","


Kidane–Hiwot Church  (October 9, 1982–1993)
Evangelist:  Hailu Mekonnen, 1982–93
","- name: Kidane-Hiwot Church
  origination_date: 1982-10-09
  names:
    - name: Kidane-Hiwot Church
      start: 1982-10-09
      end: 1993-01-01
  status:
    - active: false
    - end_date: 1993-01-01
  location:
    city: Washington
    state: DC
  minister:
    - name: Hailu Mekonnen
      start: 1982-10-09
      end: 1993-01-01
      type: Evangelist
  raw_data: |
    DISTRICT OF COLUMBIA (DC) Washington, DC

    Kidane-Hiwot Church (October 9, 1982–1993)
    Evangelist: Hailu Mekonnen, 1982–93"
FLORIDA,Bradenton,"


Providence Orthodox Presbyterian Chapel  (April 23, 2004–April 14, 2006)
Providence Orthodox Presbyterian Church  (April 14, 2006– )
4455 30th Street E.
Org. Pastor: David Smiley, 2005–6
Pastors: David Smiley, 2006–14
Michael S. Borg, 2014–
","- name: Providence Orthodox Presbyterian Church
  origination_date: 2006-04-14
  names:
    - name: Providence Orthodox Presbyterian Chapel
      start: 2004-04-23
      end: 2006-04-14
    - name: Providence Orthodox Presbyterian Church
      start: 2006-04-14
  status:
    - active: true
  location:
    address: 4455 30th Street E.
    city: Bradenton
    state: FL
  minister:
    - name: David Smiley
      start: 2005-01-01
      end: 2006-04-14
      type: Organizing Pastor
    - name: David Smiley
      start: 2006-01-01
      end: 2014-01-01
      type: Pastor
    - name: Michael S. Borg
      start: 2014-01-01
      type: Pastor
  raw_data: |
    FLORIDA	Bradenton
    Providence Orthodox Presbyterian Chapel  (April 23, 2004–April 14, 2006)
    Providence Orthodox Presbyterian Church  (April 14, 2006– )
    4455 30th Street E.
    Org. Pastor: David Smiley, 2005–6
    Pastors: David Smiley, 2006–14
    Michael S. Borg, 2014–"
FLORIDA,Cocoa,"

Emmanuel Orthodox Presbyterian Church  (March 27, 1970–April 24, 1976)
Pastor: A. Boyce Spooner, 1970–75
","- name: Emmanuel Orthodox Presbyterian Church
  origination_date: 1970-03-27
  names:
    - name: Emmanuel Orthodox Presbyterian Church
      start: 1970-03-27
      end: 1976-04-24
  status:
    - active: false
    - reason:
    - withdrawal_to:
    - end_date: 1976-04-24
  location:
    address:
    city: Cocoa
    state: FL
  minister:
    - name: A. Boyce Spooner
      start: 1970-03-27
      end: 1975-01-01
      type: Pastor
  raw_data: |
    FLORIDA Cocoa
    Emmanuel Orthodox Presbyterian Church  (March 27, 1970–April 24, 1976)
    Pastor: A. Boyce Spooner, 1970–75"
FLORIDA,Fort Lauderdale,"

Bethel Orthodox Presbyterian Church  (October 26, 1943–October 28, 2000)
(withdrew from the Orthodox Presbyterian Church, October 28, 2000)
Pastors: John Hills, 1945–57
Henry Tavares, 1957–64
Cornelius Tolsma, 1965–74
Donald Taws, 1975–82
John Smith, 1983–84
Ivan DeMaster, 1985–93
Jon Smith, 1993–2000
","- name: Bethel Orthodox Presbyterian Church
  origination_date: 1943-10-26
  status:
    - active: false
    - reason: withdrawal
    - withdrawal_from: Orthodox Presbyterian Church
    - end_date: 2000-10-28
  location:
    address:
    city: Fort Lauderdale
    state: FL
  minister:
    - name: John Hills
      start: 1945-01-01
      end: 1957-01-01
      type: Pastor
    - name: Henry Tavares
      start: 1957-01-01
      end: 1964-01-01
      type: Pastor
    - name: Cornelius Tolsma
      start: 1965-01-01
      end: 1974-01-01
      type: Pastor
    - name: Donald Taws
      start: 1975-01-01
      end: 1982-01-01
      type: Pastor
    - name: John Smith
      start: 1983-01-01
      end: 1984-01-01
      type: Pastor
    - name: Ivan DeMaster
      start: 1985-01-01
      end: 1993-01-01
      type: Pastor
    - name: Jon Smith
      start: 1993-01-01
      end: 2000-10-28
      type: Pastor
  raw_data: |
    FLORIDA	Fort Lauderdale
    Bethel Orthodox Presbyterian Church  (October 26, 1943–October 28, 2000)
    (withdrew from the Orthodox Presbyterian Church, October 28, 2000)
    Pastors: John Hills, 1945–57
    Henry Tavares, 1957–64
    Cornelius Tolsma, 1965–74
    Donald Taws, 1975–82
    John Smith, 1983–84
    Ivan DeMaster, 1985–93
    Jon Smith, 1993–2000"
FLORIDA,Fort Lauderdale,"
Holy Trinity Presbyterian mission work  (April 20. 2007–May 8, 2009)
Holy Trinity Presbyterian Church (May 8, 2009– )
2901 SW 26th Terr.
Supply: Robert Reymond, 2009–11
Pastor: Chad Mullinix, 2011–
","- name: Holy Trinity Presbyterian Church
  origination_date: 2009-05-08
  names:
    - name: Holy Trinity Presbyterian mission work
      start: 2007-04-20
      end: 2009-05-08
    - name: Holy Trinity Presbyterian Church
      start: 2009-05-08
  status:
    - active: true
  location:
    address: 2901 SW 26th Terr.
    city: Fort Lauderdale
    state: FL
  minister:
    - name: Robert Reymond
      start: 2009-01-01
      end: 2011-12-31
      type: Supply Pastor
    - name: Chad Mullinix
      start: 2011-01-01
      type: Pastor
  raw_data: |
    FLORIDA Fort Lauderdale
    Holy Trinity Presbyterian mission work  (April 20. 2007–May 8, 2009)
    Holy Trinity Presbyterian Church (May 8, 2009– )
    2901 SW 26th Terr.
    Supply: Robert Reymond, 2009–11
    Pastor: Chad Mullinix, 2011–"
FLORIDA,Fort Pierce,"

Covenant Reformed Presbyterian Church, OPC  (October 28, 2000– )
5150 Oleander Avenue
Pastor: Robert Berry, 2000–
","- name: Covenant Reformed Presbyterian Church, OPC
  origination_date: 2000-10-28
  names:
    - name: Covenant Reformed Presbyterian Church, OPC
      start: 2000-10-28
      end:
  status:
    - active: true
    - reason:
    - withdrawal_to:
    - end_date:
  location:
    address: 5150 Oleander Avenue
    city: Fort Pierce
    state: FL
  minister:
    - name: Robert Berry
      start: 2000-01-01
      end:
      type: Pastor
  raw_data: |
    FLORIDA
    Fort Pierce

    Covenant Reformed Presbyterian Church, OPC  (October 28, 2000– )
    5150 Oleander Avenue
    Pastor: Robert Berry, 2000–"
FLORIDA,Gainesville,"

Redemption Orthodox Presbyterian mission work  (April 20, 2007–November 6, 2011)
Redemption Orthodox Presbyterian Church  (November 6, 2011– )
Meeting at SDA Building, 2115 NW 39th Avenue
Org. Pastor: Joel Fick, 2008–11
Pastor: Joel Fick, 2011–
","- name: Redemption Orthodox Presbyterian Church
  origination_date: 2007-04-20
  names:
    - name: Redemption Orthodox Presbyterian mission work
      start: 2007-04-20
      end: 2011-11-06
    - name: Redemption Orthodox Presbyterian Church
      start: 2011-11-06
  status:
    - active: true
    - reason:
  location:
    address: 2115 NW 39th Avenue
    building: SDA Building
    city: Gainesville
    state: FL
  minister:
    - name: Joel Fick
      start: 2008-01-01
      end: 2011-11-06
      type: Organizing Pastor
    - name: Joel Fick
      start: 2011-11-06
  raw_data: |
    FLORIDA   Gainesville

    Redemption Orthodox Presbyterian mission work  (April 20, 2007–November 6, 2011)
    Redemption Orthodox Presbyterian Church  (November 6, 2011– )
    Meeting at SDA Building, 2115 NW 39th Avenue
    Org. Pastor: Joel Fick, 2008–11
    Pastor: Joel Fick, 2011–"
FLORIDA,Hialeah,"

Sharon Orthodox Presbyterian Church  (April 18, 1957– )
Meeting at La Quinta Inn, 7925 NW 154 Street, Miami Lakes
Pastors: Robert Lucas, 1957
Glenn Coie, 1958–66
Luder Whitlock, 1966–69
Carl Reitsma, 1970–73
Roger Schmurr, 1973–79
Jeffrey Boer, 1979–
Assoc. Pastor: Jose Vera, 1979–90
","- name: Sharon Orthodox Presbyterian Church
  origination_date: 1957-04-18
  names:
    - name: Sharon Orthodox Presbyterian Church
      start: 1957-04-18
      end:
  status:
    - active: true
  location:
    address: 7925 NW 154 Street
    city: Miami Lakes
    state: FL
    meeting_location: La Quinta Inn
  minister:
    - name: Robert Lucas
      start: 1957-01-01
      end: 1958-01-01
      type: Pastor
    - name: Glenn Coie
      start: 1958-01-01
      end: 1966-01-01
      type: Pastor
    - name: Luder Whitlock
      start: 1966-01-01
      end: 1969-01-01
      type: Pastor
    - name: Carl Reitsma
      start: 1970-01-01
      end: 1973-01-01
      type: Pastor
    - name: Roger Schmurr
      start: 1973-01-01
      end: 1979-01-01
      type: Pastor
    - name: Jeffrey Boer
      start: 1979-01-01
      end:
      type: Pastor
    - name: Jose Vera
      start: 1979-01-01
      end: 1990-01-01
      type: Associate Pastor
  raw_data: |
    FLORIDA Hialeah
    Sharon Orthodox Presbyterian Church  (April 18, 1957– )
    Meeting at La Quinta Inn, 7925 NW 154 Street, Miami Lakes
    Pastors: Robert Lucas, 1957
    Glenn Coie, 1958–66
    Luder Whitlock, 1966–69
    Carl Reitsma, 1970–73
    Roger Schmurr, 1973–79
    Jeffrey Boer, 1979–
    Assoc. Pastor: Jose Vera, 1979–90"
FLORIDA,Hialeah,"
Iglesia Presbiteriana Saron  (January 24, 1979–June 1, 1993)
(later Iglesia Presbiteriana Internacional)
Pastors: Jose Vera, 1985–90
Diego Gomez (Supply), 1990
","- name: Iglesia Presbiteriana Saron
  origination_date: 1979-01-24
  names:
    - name: Iglesia Presbiteriana Saron
      start: 1979-01-24
      end: 1993-06-01
  status:
    - active: false
    - end_date: 1993-06-01
  location:
    address:
    city: Hialeah
    state: FL
  minister:
    - name: Jose Vera
      start: 1985-01-01
      end: 1990-01-01
      type: Pastor
    - name: Diego Gomez
      start: 1990-01-01
      end: null
      type: Supply Pastor
  raw_data: |
    FLORIDA Hialeah
    Iglesia Presbiteriana Saron (January 24, 1979–June 1, 1993)
    (later Iglesia Presbiteriana Internacional)
    Pastors: Jose Vera, 1985–90
    Diego Gomez (Supply), 1990"
FLORIDA,Hialeah,"
Iglesia Presbiteriana Betel/Iglesia Roca Eterna  (1994–1996)
(reconstitution of Iglesia Presbiteriana Saron)
","- name: Iglesia Presbiteriana Betel/Iglesia Roca Eterna
  origination_date: 1994-01-01
  end_date: 1996-01-01
  reconstitution_of:
    - name: Iglesia Presbiteriana Saron
      start: unknown
      end: unknown
  location:
    address:
    city: Hialeah
    state: FL
  status:
    - active: false
  minister:
  raw_data: |
    FLORIDA	Hialeah
    Iglesia Presbiteriana Betel/Iglesia Roca Eterna  (1994–1996)
    (reconstitution of Iglesia Presbiteriana Saron)"
